sentence,entities,character
"I’ve
thought long and hard about who might follow me.I command you
now as my true and loyal lords to �xyour seals to this document as
witnesses to my decision.”,
A king indeed, Catelyn thought, defeated.",['Catelyn'],['catelyn']
"She could only hope
that the trap he’d planned for Moat Cailin worked as well as the one
in which he’d just caught her.
SAMWELL
Whitetree, Sam thought.","['Moat Cailin', 'SAMWELL\nWhitetree', 'Sam']",['sam']
"Please, it has to be.He even
forgot about Lord Mormont and Craster and the wights and the
Others.Whitetree, Sam prayed, to any god that might be listening.
","['Craster', 'Sam']","['craster', 'sam']"
"Sam was thankful for that.Night was
coming on, and it would be good to sleep beneath a roof for once.
He was so tired.It seemed as though he had been walking half his
life.",['Sam'],['sam']
"But it was either walk or die, Sam knew.Gilly was still weak
from childbirth and carrying the babe besides; she needed the horse
more than he did.The second horse had died on them three days
out from Craster’s Keep.","['Sam', 'second', 'Craster’s Keep']","['sam', 'craster']"
"It was a wonder she lasted that long, poor
half-starved thing.Sam’s weight had probably done for her.They
might have tried riding double, but he was afraid the same thing
would happen again.",['Sam'],['sam']
"It’s better that I walk.
Sam left Gilly in the longhall to make a �re while he poked his
head into the hovels.Gilly bound up the gash for him, but his hand was sti� and
sore, even clumsier than it had been before.",['Sam'],['sam']
"He knew he should
wash the wound and change the binding, but he was afraid to look
at it.Besides, it was so cold that he hated taking o� his gloves.
Sam did not know what he hoped to �nd in the empty houses.
",['Sam'],['sam']
"Inside one hovel Sam heard a rustling of rats from a dark corner,
but otherwise there was nothing in any of them but old straw, old
smells, and some ashes beneath the smoke hole.
",['Sam'],['sam']
"Maybe the wildlings had left some food behind.He had to take a
look.Jon had searched the huts at Whitetree, on their way north.
He turned back to the weirwood and studied the carved face a
moment.","['Jon', 'Whitetree']",['jon']
"Clumsily, Sam sank to his knees.
“Old gods, hear my prayer.The Seven were my father’s gods but I
said my words to you when I joined the Watch.Help us now.","['Sam', 'Watch']",['sam']
"The dusk
was deepening, the leaves of the weirwood rustling softly, waving
like a thousand blood-red hands.Whether Jon’s gods had heard him
or not he could not say.
",['Jon'],['jon']
"By the time he returned to the longhall, Gilly had the �re going.
She sat close to it with her furs opened, the babe at her breast.He’s
as hungry as we are, Sam thought.","['Gilly', 'Sam']","['gilly', 'sam']"
"Sam had been a hopeless hunter even at Horn Hill, where game was
plentiful and he had hounds and huntsmen to help him; here in this
endless empty forest, the chances of him catching anything were
remote.","['Sam', 'Horn Hill']",['sam']
"The old women had smuggled out
food for them from Craster’s, but they had eaten most of it by now.
His e�orts at �shing the lakes and half-frozen streams had
been dismal failures as well.
",['Craster’s'],['craster']
"“How much longer, Sam?”, Gilly asked.“Is it far, still?”,
“Not so far.Not so far as it was.”, Sam shrugged out of his pack,
eased himself awkwardly to the �oor, and tried to cross his legs.","['Sam', 'Gilly', 'Sam']","['sam', 'gilly', 'sam']"
"“Another few days should see us there.”,
Sam had his maps, but if this wasn’t Whitetree then they weren’t
going to be much use.We went too far east to get around that lake, he
fretted, or maybe too far west when I tried to double back.",['Sam'],['sam']
"It was easier to follow a
game trail than to struggle through the brush, easier to circle a
ridge instead of climbing it.If Bannen or Dywen were with us we’d be
at Castle Black by now, warming our feet in the common room.","['Bannen', 'Dywen', 'Castle Black']","['bannen', 'dywen']"
"Bannen
was dead, though, and Dywen gone with Grenn and Dolorous Edd
and the others.
The Wall is three hundred miles long and seven hundred feet high,
Sam reminded himself.","['Bannen', 'Dywen', 'Grenn', 'Wall', 'Sam']","['bannen', 'dywen', 'grenn', 'sam']"
"easy for Sam or the last garron to break a leg.We have to be well
south by now, we have to be.
What he wasn’t so certain of was how far east or west they might
have strayed.",['Sam'],['sam']
"“Is the Wall as big as Craster used to say?”, Gilly asked.
“Bigger.”, Sam tried to sound cheerful.“So big you can’t even see
the castles hidden behind it.","['Craster', 'Gilly', 'Sam']","['craster', 'gilly', 'sam']"
"It’s so hot in there, Gilly, you’ll hardly
believe it.”,
“Could I stand by the �re?Me and the boy?Not for a long time,
just till we’re good and warm?”,
“You can stand by the �re as long as you like.",['Gilly'],['gilly']
"Hot mulled wine and a bowl of venison stewed with
onions, and Hobb’s bread right out of the oven, so hot it will burn
your �ngers.”, Sam peeled a glove o� to wriggle his own �ngers
near the �ames, and soon regretted it.",['Sam'],['sam']
"“Dareon sang best, but they sent him to Eastwatch.
There’s still Halder, though.And Toad.His real name is Todder, but
he looks like a toad, so we call him that.","['Eastwatch', 'Halder', 'Toad']",['halder']
"He likes to sing, but he has
an awful voice.”,
“Do you sing?”, Gilly rearranged her furs, and she moved the babe
from one breast to the other.
Sam blushed.","['Gilly', 'Sam']","['gilly', 'sam']"
"For the babe?”,
“If you like.”, Sam thought for a moment.“There’s a song our
septon used to sing to me and my sisters, when we were little and it
was time for us to go to sleep.",['Sam'],['sam']
"He weighs our lives, the short and long,
and loves the little children.
The Mother gives the gift of life,
and watches over every wife.
Her gentle smile ends all strife,
and she loves her little children.
",['Mother'],['mother']
"So close your eyes, you shall not fall,
they see you, little children,
Just close your eyes, you shall not fall,
they see you, little children.
Sam remembered the last time he’d sung the song with his
mother, to lull baby Dickon to sleep.","['Sam', 'Dickon']","['sam', 'dickon']"
"“You ruined one boy with those
soft septon’s songs, do you mean to do the same to this babe?”, Then
he looked at Sam and said, “Go sing to your sisters, if you must
sing.","['septon', 'Sam']","['septon', 'sam']"
"His father had heard their
voices and come barging in, angry.“I will have no more of that,”,
Lord Randyll told his wife harshly.I don’t want you near my son.”,
Gilly’s babe had gone to sleep.",['Gilly'],['gilly']
"He was such a tiny thing, and so
quiet that Sam feared for him.He didn’t even have a name.He had
asked Gilly about that, but she said it was bad luck to name a child
before he was two.",['Sam'],['sam']
"So many of them died.
She tucked her nipple back inside her furs.“That was pretty, Sam.
You sing good.”,
“You should hear Dareon.His voice is sweet as mead.”","['Sam', 'Dareon']","['sam', 'dareon']"
",
“We drank the sweetest mead the day Craster made me a wife.It
was summer then, and not so cold.”, Gilly gave him a puzzled look.
“Did you only sing of six gods?","['Craster', 'Gilly']","['craster', 'gilly']"
"Craster always told us you
southrons had seven.”,
“Seven,”, he agreed, “but no one sings of the Stranger.”, The
Stranger’s face was the face of death.Even talking of him made Sam
uncomfortable.","['Craster', 'Stranger', 'Sam']","['craster', 'sam']"
"If you chewed the
slices long enough they softened up, and tasted good.Craster’s
wives seasoned them with garlic.
After they had �nished, Sam begged her pardon and went out to
relieve himself and look after the horse.","['Craster', 'Sam']","['craster', 'sam']"
"Leading the horse to the longhall was simple enough.Getting her
through the door was not, but Sam persisted.Gilly was already
dozing by the time he got the garron inside.",['Sam'],['sam']
"Gilly smelled of milk and garlic and musty old fur, but he was
used to that by now.They were good smells, so far as Sam was
concerned.He liked sleeping next to her.",['Sam'],['sam']
"I stabbed him with an obsidian dagger, and my
Sworn Brothers call me Sam the Slayer now.But even in his fancies,
Lord Randyll only scowled, disbelieving.
","['obsidian', 'Sworn Brothers', 'Sam the Slayer']",['sam']
"His dreams were strange that night.He was back at Horn Hill, at
the castle, but his father was not there.It was Sam’s castle now.Jon
Snow was with him.","['Horn Hill', 'Sam', 'Jon\nSnow']",['sam']
"Lord Mormont too, the Old Bear, and Grenn
and Dolorous Edd and Pyp and Toad and all his other brothers from
the Watch,but they wore bright colors instead of black.","['Grenn', 'Dolorous Edd', 'Toad', 'Watch']",['grenn']
"Sam sat at
the high table and feasted them all, cutting thick slices o� a roast
with his father’s greatsword Heartsbane.There were sweet cakes to
eat and honeyed wine to drink, there was singing and dancing, and
everyone was warm.","['Sam', 'Heartsbane']",['sam']
"Gilly sat beside
the �re, hugging her babe.Sam sat up groggy, his breath pu�ng
pale from his open mouth.The longhall was dark with shadows,
black and blacker.",['Sam'],['sam']
"The hair on his arms was standing up.
It’s nothing, he told himself.I’m cold, that’s all.
Then, by the door, one of the shadows moved.A big one.
This is still a dream, Sam prayed.",['Sam'],['sam']
"He’s come for the life.”,
The huge dark shape stooped under the lintel, into the hall, and
shambled toward them.In the dim light of the �re, the shadow
became Small Paul.
",['Small Paul.'],['small']
"“Go away,”, Sam croaked.“We don’t want you here.”,
Paul’s hands were coal, his face was milk, his eyes shone a bitter
blue.Hoarfrost whitened his beard, and on one shoulder hunched a
raven, pecking at his cheek, eating the dead white �esh.","['Sam croaked', 'Paul']",['sam']
"The dragonglass dagger.”, He fumbled it out as
he got to his feet.He’d given the �rst knife to Grenn, but thankfully
he’d remembered to take Lord Mormont’s dagger before �eeing
Craster’s Keep.","['Grenn', 'Mormont', 'Craster']","['grenn', 'mormont', 'craster']"
"He clutched it tight, moving away from the �re,
away from Gilly and the babe.“Paul?”, He meant to sound brave,
but it came out in a squeak.“Small Paul.","['Gilly', 'Paul']",['gilly']
"Do you know me?I’m
Sam, fat Sam, Sam the Scared, you saved me in the woods.You
carried me when I couldn’t walk another step.No one else could
have done that, but you did.”, Sam backed away, knife in hand,
sniveling.","['Sam', 'Sam the Scared', 'Sam']","['sam', 'sam', 'sam']"
"I am such a coward.“Don’t hurt us, Paul.Please.Why
would you want to hurt us?”,
Gilly scrabbled backward across the hard dirt �oor.The wight
turned his head to look at her, but Sam shouted “NO!”, and he
turned back.","['Paul', 'Sam']",['sam']
"The raven on his shoulder ripped a strip of �esh from
his pale ruined cheek.Sam held the dagger before him, breathing
like a blacksmith’s bellows.Across the longhall, Gilly reached the
","['Sam', 'Gilly']","['sam', 'gilly']"
"garron.Gods give me courage, Sam prayed.For once, give me a little
courage.Just long enough for her to get away.
Small Paul moved toward him.Sam backed o� until he came up
against a rough log wall.","['Sam', 'Small Paul', 'Sam']","['sam', 'small', 'sam']"
"Suddenly she balked, rearing, her hooves lashing at the
frosty air.Paul swung toward the sound, and seemed to lose all
interest in Sam.
There was no time to think or pray or be afraid.","['Paul swung', 'Sam']",['sam']
"Samwell Tarly
threw himself forward and plunged the dagger down into Small
Paul’s back.Half-turned, the wight never saw him coming.The
raven gave a shriek and took to the air.",['Samwell Tarly'],['samwell']
"“You’re dead!”, Sam
screamed as he stabbed.“You’re dead, you’re dead.”, He stabbed and
screamed, again and again, tearing huge rents in Paul’s heavy black
cloak.","['Sam', 'Paul']",['sam']
